GM_DATASET_NAME	GM_WELL_CATEGORY	GM_DATA_SOURCE	GM_WELL_ID	GM_CHEMICAL_VVL	GM_CHEMICAL_NAME	GM_RESULT_MODIFIER	GM_RESULT	GM_RESULT_UNITS	GM_SAMP_COLLECTION_DATE	GM_REPORTING_LIMIT	GM_LATITUDE	GM_LONGITUDE	GM_WELL_DEPTH_FT	GM_TOP_DEPTH_OF_SCREEN_FT	GM_BOTTOM_DEPTH_OF_SCREEN_FT	GM_CAS_NUMBER	GM_ALTWELL_ID1	GM_ALTWELL_ID2	GM_ALTWELL_ID3	SRC_CHEMICAL	SRC_RESULT_MODIFIER	SRC_RESULT	SRC_RESULT_UNITS	SRC_SAMP_COLLECTION_DATE	SRC_SAMP_COLLECTION_TIME	SRC_REPORTING_LIMIT	SRC_ANALYTICAL_METHOD	SRC_LAB_NOTE	SRC_LATITUDE	SRC_LONGITUDE	SRC_DATUM	SRC_WELL_DEPTH_FT	SRC_TOP_DEPTH_OF_SCREEN_FT	SRC_BOTTOM_DEPTH_OF_SCREEN_FT
GAMA_USGS	MUNICIPAL	USGS	SF-35	PH	pH		7.2	PH UNITS	06/12/2007		37.53861111	-122.02052778	248	216	240					pH		7.2	std units	06/12/2007	940		PROBE		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	NH3NH4N	Ammonia		.02	MG/L	06/12/2007	.02	37.53861111	-122.02052778	248	216	240					Ammonia, wf		.02	mg/l as N	06/12/2007	940	.02	SHC02		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	NO2	Nitrite as N	<	.002	MG/L	06/12/2007	.002	37.53861111	-122.02052778	248	216	240	14797-65-0				Nitrite, wf	<	.002	mg/l as N	06/12/2007	940	.002	DZ001		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	NO3N	Nitrate as N		.49	MG/L	06/12/2007		37.53861111	-122.02052778	248	216	240	14797-55-8				Nitrate, wf		.49	mg/l as N	06/12/2007	940		ALGOR		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	NO3NO2N	Nitrate+Nitrite		.49	MG/L	06/12/2007	.06	37.53861111	-122.02052778	248	216	240					NO3+NO2, wf		.49	mg/l as N	06/12/2007	940	.06	CL048		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	PORTHO	orthophosphate		.095	MG/L	06/12/2007	.006	37.53861111	-122.02052778	248	216	240	14265-44-2				Orthophosphate, wf		.095	mg/l as P	06/12/2007	940	.006	PHM01		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SF-35	HARD	Hardness		797	MG/L	06/12/2007		37.53861111	-122.02052778	248	216	240					Hardness, water		797	mg/l CaCO3	06/12/2007	940		ALGOR		37.53861111	-122.02052778		248	216	240
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	BTBZN	n-Butylbenzene	<	.06	UG/L	06/19/2007	.06	37.66781944	-122.15585	860	830	860	5352-88-5				N(4Chlorophenyl)N'methylurea	<	.06	ug/l	06/19/2007	1140	.06	LCM29		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	BENSULM	Bensulfuron Methyl	<	.06	UG/L	06/19/2007	.06	37.66781944	-122.15585	860	830	860	83055-99-6				Bensulfuron-methyl, wf	<	.06	ug/l	06/19/2007	1140	.06	LCM29		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	ACETAMPHEN	Acetaminophen	<	.06	UG/L	06/19/2007	.06	37.66781944	-122.15585	860	830	860	103-90-2				Acetaminophen, wf	<	.06	ug/l	06/19/2007	1140	.06	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	CODEINE	Codeine	<	.023	UG/L	06/19/2007	.023	37.66781944	-122.15585	860	830	860	76-57-3				Codeine, wf	<	.023	ug/l	06/19/2007	1140	.023	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	DEHYDRONIF	Dehydronifedipine	<	.04	UG/L	06/19/2007	.04	37.66781944	-122.15585	860	830	860	67035-22-7				Dehydronifedipine, wf	<	.04	ug/l	06/19/2007	1140	.04	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	COTININE	Cotinine	<	.019	UG/L	06/19/2007	.019	37.66781944	-122.15585	860	830	860	486-56-6				Cotinine, wf	<	.019	ug/l	06/19/2007	1140	.019	00021	Value reloaded per NWQL Rapi-Note 08-016. : c :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	DILTIAZEM	Diltiazem	<	.04	UG/L	06/19/2007	.04	37.66781944	-122.15585	860	830	860	42399-41-7				Diltiazem, wf	<	.04	ug/l	06/19/2007	1140	.04	00021	The parameter 62008 is a highly variable compound : m : c :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	ALBUTEROL	Albuterol	<	.04	UG/L	06/19/2007	.04	37.66781944	-122.15585	860	830	860	18559-94-9				Albuterol, wf	<	.04	ug/l	06/19/2007	1140	.04	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	SULFAMETH	Sulfamethoxazole	<	.08	UG/L	06/19/2007	.08	37.66781944	-122.15585	860	830	860	723-46-6				Sulfamethoxazole, wf	<	.08	ug/l	06/19/2007	1140	.08	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	TRIMETHOP	Trimethoprim	<	.017	UG/L	06/19/2007	.017	37.66781944	-122.15585	860	830	860	738-70-5				Trimethoprim, wf	<	.017	ug/l	06/19/2007	1140	.017	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	WARFARIN	Warfarin	<	.05	UG/L	06/19/2007	.05	37.66781944	-122.15585	860	830	860	81-81-2				Warfarin, wf	<	.05	ug/l	06/19/2007	1140	.05	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	17DIMETHYLX	1,7-Dimethylxanthine	<	.06	UG/L	06/19/2007	.06	37.66781944	-122.15585	860	830	860	611-59-6				1,7-Dimethylxanthine, wf	<	.06	ug/l	06/19/2007	1140	.06	00021		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SF-39	TRIFLURALIN	Trifluralin	<	.009	UG/L	06/19/2007	.009	37.64241667	-122.11341667	600	480	580	1582-09-8				Trifluralin, w,gf<.7u	<	.009	ug/l	06/19/2007	1230	.009	GCM35		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DIMETHAT	Dimethoate	<	.0061	UG/L	06/19/2007	.0061	37.64241667	-122.11341667	600	480	580	60-51-5				Dimethoate, w,gf<.7u	<	.0061	ug/l	06/19/2007	1230	.0061	GCM40	The parameter 82662 is a highly variable compound : m : c :	37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	PHORATE	Phorate	<	.02	UG/L	06/19/2007	.02	37.64241667	-122.11341667	600	480	580	298-02-2				Phorate, w,gf<.7u	<	.02	ug/l	06/19/2007	1230	.02	GCM35		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	TEBUTHIURON	tebuthiuron	<	.016	UG/L	06/19/2007	.016	37.64241667	-122.11341667	600	480	580	34014-18-1				Tebuthiuron, w,gf<.7u	<	.016	ug/l	06/19/2007	1230	.016	GCM35		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	SEVIN	Carbaryl (1-naphthyl methylcarbamate)	<	.06	UG/L	06/19/2007	.06	37.64241667	-122.11341667	600	480	580	63-25-2				Carbaryl, w,gf<.7u	<	.06	ug/l	06/19/2007	1230	.06	GCM35	The parameter 82680 is a highly variable compound : m : c :	37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DACTH	Dacthal	<	.003	UG/L	06/19/2007	.003	37.64241667	-122.11341667	600	480	580	1861-32-1				DCPA, w,gf<.7u	<	.003	ug/l	06/19/2007	1230	.003	GCM35		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	AZIPM	Guthion (Azinphos Methyl)	<	.08	UG/L	06/19/2007	.08	37.64241667	-122.11341667	600	480	580	86-50-0				Azinphos-methyl, w,gf<.7u	<	.08	ug/l	06/19/2007	1230	.08	GCM35	The parameter 82686 is a highly variable compound : m : c :	37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	PERMETHRIN	Permethrin	<	.01	UG/L	06/19/2007	.01	37.64241667	-122.11341667	600	480	580	61949-76-6				cis-Permethrin, w,gf<.7u	<	.01	ug/l	06/19/2007	1230	.01	GCM35		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	N15N14NO3	delta N-15, NO3		16.59	per mil	06/19/2007		37.64241667	-122.11341667	600	480	580					delta N-15/N-14, NO3, wf		16.59	per mil	06/19/2007	1230		S0419		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	PICLORAM	Picloram	<	.00012	MG/L	06/19/2007	.00012	37.64241667	-122.11341667	600	480	580	1918-02-1				Picloram, w,gf<.7u	<	.12	ug/l	06/19/2007	1230	.12	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	NORFLUZON	Norflurazon	<	.04	UG/L	06/19/2007	.04	37.64241667	-122.11341667	600	480	580	27314-13-2				Norflurazon, w,gf<.7u	<	.04	ug/l	06/19/2007	1230	.04	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DIURON	Diuron	<	.04	UG/L	06/19/2007	.04	37.64241667	-122.11341667	600	480	580	330-54-1				Diuron, w,gf<.7u	<	.04	ug/l	06/19/2007	1230	.04	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DINOSEB	Dinoseb	<	.04	UG/L	06/19/2007	.04	37.64241667	-122.11341667	600	480	580	88-85-7				Dinoseb, w,gf<.7u	<	.04	ug/l	06/19/2007	1230	.04	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DCPROP	Dichlorprop	<	.04	UG/L	06/19/2007	.04	37.64241667	-122.11341667	600	480	580	120-36-5				Dichlorprop, w,gf<.7u	<	.04	ug/l	06/19/2007	1230	.04	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	METABOLITES	Dacthal Monoacide	<	.02	UG/L	06/19/2007	.02	37.64241667	-122.11341667	600	480	580	887-54-7				DCPA monoacid, w,gf<.7u	<	.02	ug/l	06/19/2007	1230	.02	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	DACTACID	Dacthalmonoacid	<	.02	UG/L	06/19/2007	.02	37.64241667	-122.11341667	600	480	580	887-54-7				DCPA monoacid, w,gf<.7u	<	.02	ug/l	06/19/2007	1230	.02	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	CRBFN	Carbofuran	<	.06	UG/L	06/19/2007	.06	37.64241667	-122.11341667	600	480	580	1563-66-2				Carbofuran, w,gf<.7u	<	.06	ug/l	06/19/2007	1230	.06	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	SEVIN	Carbaryl (1-naphthyl methylcarbamate)	<	.02	UG/L	06/19/2007	.02	37.64241667	-122.11341667	600	480	580	63-25-2				Carbaryl, w,gf<.7u	<	.02	ug/l	06/19/2007	1230	.02	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	ALDSULF	Aldicarb Sulfone	<	.08	UG/L	06/19/2007	.08	37.64241667	-122.11341667	600	480	580	1646-88-4				Aldicarb sulfone, w,gf<.7	<	.08	ug/l	06/19/2007	1230	.08	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	ALDSULFOX	Aldicarb sulfoxide	<	.04	UG/L	06/19/2007	.04	37.64241667	-122.11341667	600	480	580	1646-87-3				Aldicarb sulfoxide, w,gf.7	<	.04	ug/l	06/19/2007	1230	.04	LCM29		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SF-39	C-14	Carbon 14		23.74	PCT MODERN	06/19/2007		37.64241667	-122.11341667	600	480	580	14762-75-5				C-14, wf		23.74	pct modern	06/19/2007	1230		AMS02		37.64241667	-122.11341667		600	480	580
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	CR	Chromium	<	1	UG/L	06/19/2007	1	37.66781944	-122.15585	860	830	860	7440-47-3				Chromium, wf	<	1	ug/l	06/19/2007	1200	1	GF075		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	PCATE	Perchlorate	<	.5	UG/L	06/19/2007	.5	37.66781944	-122.15585	860	830	860	14797-73-0				Perchlorate, wu	<	.5	ug/l	06/19/2007	1200	.5	IC016	MWH DATA REFERENCE NO 208271; :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	NNSM	N-Nitrosodimethylamine (NDMA)	<	.002	UG/L	06/19/2007	.002	37.66781944	-122.15585	860	830	860	62-75-9				N-Nitrosodimethylamine, wu	<	2	ng/l	06/19/2007	1200	2	GCM18	MWH DATA REFERENCE NO 208271; :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SF-42	CR	Chromium	<	1	UG/L	06/19/2007	1	37.74925	-122.19441667	495	324	479	7440-47-3				Chromium, wf	<	1	ug/l	06/19/2007	930	1	GF075		37.74925	-122.19441667		495	324	479
GAMA_USGS	MUNICIPAL	USGS	SFM-F6	METALAXYL	Metalaxyl	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	45	35	45	57837-19-1				Metalaxyl, wf	<	.04	ug/l	06/20/2007	1400	.04	LCM29		37.66781944	-122.15585		45	35	45
GAMA_USGS	MUNICIPAL	USGS	SFM-F6	CYPERM	Cypermethrin	<	.046	UG/L	06/20/2007	.046	37.66781944	-122.15585	45	35	45	52315-07-8				Cypermethrin, wf	<	.046	ug/l	06/20/2007	1400	.046	GCM39	The parameter 61586 is a highly variable compound : m : c :	37.66781944	-122.15585		45	35	45
GAMA_USGS	MUNICIPAL	USGS	SFM-F6	FENPHOS	Fenamiphos	<	.029	UG/L	06/20/2007	.029	37.66781944	-122.15585	45	35	45	22224-92-6				Fenamiphos, wf	<	.029	ug/l	06/20/2007	1400	.029	GCM39		37.66781944	-122.15585		45	35	45
GAMA_USGS	MUNICIPAL	USGS	SFM-F6	IPRODIONE	Iprodione	<	.026	UG/L	06/20/2007	.026	37.66781944	-122.15585	45	35	45	36734-19-7				Iprodione, wf	<	.026	ug/l	06/20/2007	1400	.026	GCM39	The parameter 61593 is a highly variable compound : m : c :	37.66781944	-122.15585		45	35	45
GAMA_USGS	MUNICIPAL	USGS	SFM-F6	METALAXYL	Metalaxyl	<	.007	UG/L	06/20/2007	.0069	37.66781944	-122.15585	45	35	45	57837-19-1				Metalaxyl, wf	<	.007	ug/l	06/20/2007	1400	.0069	GCM39		37.66781944	-122.15585		45	35	45
GAMA_USGS	MUNICIPAL	USGS	SF-43	PBZN	n-Propylbenzene (Isocumene)	<	.04	UG/L	06/20/2007	.04	37.78919444	-122.29752778	353	262	300	103-65-1				n-Propylbenzene, wu	<	.04	ug/l	06/20/2007	850	.04	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	CLBZME2	2 Chlorotoluene	<	.04	UG/L	06/20/2007	.04	37.78919444	-122.29752778	353	262	300	95-49-8				2-Chlorotoluene, wu	<	.04	ug/l	06/20/2007	850	.04	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	CLBZME4	4 Chlorotoluene	<	.04	UG/L	06/20/2007	.04	37.78919444	-122.29752778	353	262	300	106-43-4				4-Chlorotoluene, wu	<	.04	ug/l	06/20/2007	850	.04	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	BDCME	Bromodichloromethane (THM)	<	.06	UG/L	06/20/2007	.06	37.78919444	-122.29752778	353	262	300	74-97-5				Bromochloromethane, wu	<	.06	ug/l	06/20/2007	850	.06	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	BTBZN	n-Butylbenzene	<	.14	UG/L	06/20/2007	.14	37.78919444	-122.29752778	353	262	300	104-51-8				n-Butylbenzene, wu	<	.14	ug/l	06/20/2007	850	.14	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	BTBZS	sec-Butylbenzene	<	.04	UG/L	06/20/2007	.04	37.78919444	-122.29752778	353	262	300	135-98-8				sec-Butylbenzene, wu	<	.04	ug/l	06/20/2007	850	.04	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	IME	Methyl Iodide	<	.4	UG/L	06/20/2007	.4	37.78919444	-122.29752778	353	262	300	74-88-4				Iodomethane, wu	<	.4	ug/l	06/20/2007	850	.4	GCM66	The parameter 77424 is a highly variable compound : m : c :	37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SF-43	TCPR123	1,2,3-Trichloropropane (1,2,3 TCP)	<	.12	UG/L	06/20/2007	.12	37.78919444	-122.29752778	353	262	300	96-18-4				1,2,3-Trichloropropane, wu	<	.12	ug/l	06/20/2007	850	.12	GCM66		37.78919444	-122.29752778		353	262	300
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	IME	Methyl Iodide	<	.4	UG/L	06/19/2007	.4	37.66781944	-122.15585	860	830	860	74-88-4				Iodomethane, wu	<	.4	ug/l	06/19/2007	1140	.4	GCM66	The parameter 77424 is a highly variable compound : m : c :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	TCPR123	1,2,3-Trichloropropane (1,2,3 TCP)	<	.12	UG/L	06/19/2007	.12	37.66781944	-122.15585	860	830	860	96-18-4				1,2,3-Trichloropropane, wu	<	.12	ug/l	06/19/2007	1140	.12	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	EDB	1,2 Dibromoethane (EDB)	<	.04	UG/L	06/19/2007	.04	37.66781944	-122.15585	860	830	860	106-93-4				1,2-Dibromoethane, wu	<	.04	ug/l	06/19/2007	1140	.04	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	FC113	1,1,2-Trichloro-1,2,2-Trifluoroethane (Freon 113)	<	.00004	MG/L	06/19/2007	.00004	37.66781944	-122.15585	860	830	860	76-13-1				CFC-113, wu	<	.04	ug/l	06/19/2007	1140	.04	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	MTBE	MTBE (Methyl-tert-butyl ether)	<	.1	UG/L	06/19/2007	.1	37.66781944	-122.15585	860	830	860	1634-04-4				MTBE, wu	<	.1	ug/l	06/19/2007	1140	.1	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	DIPE	diisopropyl ether	<	.06	UG/L	06/19/2007	.06	37.66781944	-122.15585	860	830	860	108-20-3				Diisopropyl ether, wu	<	.06	ug/l	06/19/2007	1140	.06	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	H2H1RAT	delta H2/H1		-50.4	per mil	06/19/2007		37.66781944	-122.15585	860	830	860	7782-39-0				delta H-2/H-1, wu		-50.4	per mil	06/19/2007	1140		MS007		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	O18O16RAT	delta O18/O16 in water		-7.46	per mil	06/19/2007		37.66781944	-122.15585	860	830	860	14797-71-8				delta O-18/O-16, wu		-7.46	per mil	06/19/2007	1140		MS020		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	DBCP	1,2-Dibromo-3-chloropropane (DBCP)	<	.5	UG/L	06/19/2007	.5	37.66781944	-122.15585	860	830	860	96-12-8				Dibromochloropropane, wu	<	.5	ug/l	06/19/2007	1140	.5	GCM66		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	METRIBUZ	Metribuzin	<	.012	UG/L	06/19/2007	.012	37.66781944	-122.15585	860	830	860	21087-64-9				Metribuzin, wf	<	.012	ug/l	06/19/2007	1140	.012	GCM35		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	TRIFLURALIN	Trifluralin	<	.009	UG/L	06/19/2007	.009	37.66781944	-122.15585	860	830	860	1582-09-8				Trifluralin, w,gf<.7u	<	.009	ug/l	06/19/2007	1140	.009	GCM35		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	DIMETHAT	Dimethoate	<	.0061	UG/L	06/19/2007	.0061	37.66781944	-122.15585	860	830	860	60-51-5				Dimethoate, w,gf<.7u	<	.0061	ug/l	06/19/2007	1140	.0061	GCM40	The parameter 82662 is a highly variable compound : m : c :	37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	PHORATE	Phorate	<	.02	UG/L	06/19/2007	.02	37.66781944	-122.15585	860	830	860	298-02-2				Phorate, w,gf<.7u	<	.02	ug/l	06/19/2007	1140	.02	GCM35		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F2	TEBUTHIURON	tebuthiuron	<	.016	UG/L	06/19/2007	.016	37.66781944	-122.15585	860	830	860	34014-18-1				Tebuthiuron, w,gf<.7u	<	.016	ug/l	06/19/2007	1140	.016	GCM35		37.66781944	-122.15585		860	830	860
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	HCBU	Hexachlorobutadiene	<	.1	UG/L	06/20/2007	.1	37.66781944	-122.15585	138	128	138	87-68-3				Hexachlorobutadiene, wu	<	.1	ug/l	06/20/2007	1000	.1	GCM66		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	24D	2,4-Dichlorophenoxyacetic acid (2,4 D)	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	94-75-7				2,4-D, wf	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	ALACL	Alachlor	<	.005	UG/L	06/20/2007	.005	37.66781944	-122.15585	138	128	138	15972-60-8				Alachlor, wf	<	.005	ug/l	06/20/2007	1000	.005	GCM35		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	TRICLOPYR	Trichlopyr	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	55335-06-3				Triclopyr, w,gf<.7u	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	PICLORAM	Picloram	<	.00012	MG/L	06/20/2007	.00012	37.66781944	-122.15585	138	128	138	1918-02-1				Picloram, w,gf<.7u	<	.12	ug/l	06/20/2007	1000	.12	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	NORFLUZON	Norflurazon	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	27314-13-2				Norflurazon, w,gf<.7u	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	DIURON	Diuron	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	330-54-1				Diuron, w,gf<.7u	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	DINOSEB	Dinoseb	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	88-85-7				Dinoseb, w,gf<.7u	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	DCPROP	Dichlorprop	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	120-36-5				Dichlorprop, w,gf<.7u	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	METABOLITES	Dacthal Monoacide	<	.02	UG/L	06/20/2007	.02	37.66781944	-122.15585	138	128	138	887-54-7				DCPA monoacid, w,gf<.7u	<	.02	ug/l	06/20/2007	1000	.02	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	DACTACID	Dacthalmonoacid	<	.02	UG/L	06/20/2007	.02	37.66781944	-122.15585	138	128	138	887-54-7				DCPA monoacid, w,gf<.7u	<	.02	ug/l	06/20/2007	1000	.02	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	CRBFN	Carbofuran	<	.06	UG/L	06/20/2007	.06	37.66781944	-122.15585	138	128	138	1563-66-2				Carbofuran, w,gf<.7u	<	.06	ug/l	06/20/2007	1000	.06	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	SEVIN	Carbaryl (1-naphthyl methylcarbamate)	<	.02	UG/L	06/20/2007	.02	37.66781944	-122.15585	138	128	138	63-25-2				Carbaryl, w,gf<.7u	<	.02	ug/l	06/20/2007	1000	.02	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	ALDSULF	Aldicarb Sulfone	<	.08	UG/L	06/20/2007	.08	37.66781944	-122.15585	138	128	138	1646-88-4				Aldicarb sulfone, w,gf<.7	<	.08	ug/l	06/20/2007	1000	.08	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	ALDSULFOX	Aldicarb sulfoxide	<	.04	UG/L	06/20/2007	.04	37.66781944	-122.15585	138	128	138	1646-87-3				Aldicarb sulfoxide, w,gf.7	<	.04	ug/l	06/20/2007	1000	.04	LCM29		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SFM-F5	C-14	Carbon 14		31.14	PCT MODERN	06/20/2007		37.66781944	-122.15585	138	128	138	14762-75-5				C-14, wf		31.14	pct modern	06/20/2007	1000		AMS02		37.66781944	-122.15585		138	128	138
GAMA_USGS	MUNICIPAL	USGS	SF-40	FENPHOS	Fenamiphos	<	.029	UG/L	06/21/2007	.029	37.65680556	-122.09747222	550	245	530	22224-92-6				Fenamiphos, wf	<	.029	ug/l	06/21/2007	1150	.029	GCM39		37.65680556	-122.09747222		550	245	530
GAMA_USGS	MUNICIPAL	USGS	SF-43	EDB	1,2 Dibromoethane (EDB)	<	.04	UG/L	06/20/2007	.04	37.78919444	-122.29752778	353	262	300	106-93-4				1,2-Dibromoethane, wu	<	.04	ug/l	06/20/2007	850	.04	GCM66		37.78919444	-122.29752778		353	262	300
